cid,Efficacy
4310216,
16801379,
4662174,
17369943,
3610558,
4988879,
6710578,
4462502,
18558861,
4883958,
7202929,
6484568,
16456797,
18567277,
7254713,
7216348,
4875874,
7192957,
24761856,
2528335,
4875912,
3162490,
7152103,
16615127,
7254702,
16019589,
7267028,
6458098,
7207543,67.2914
2621377,
7267027,53.2649
7385789,
2049905,
4606982,
7267030,
18580239,
7152104,
7205101,
18573420,
20899579,
16019227,
16246519,34.2892
5308162,
16803360,
2472370,
20913989,
135829851,
20900862,
6486061,
16823150,
6486033,
18577999,
2406292,
20900837,
24761859,
7161162,
24761861,
16304084,
16303267,
20886472,
3641692,
2516616,64.1959
6389513,
24761862,
16304484,
16303960,
18567279,
16246052,
6223689,
4884539,
4178198,
24761864,
16303496,
5224458,47.2197
797253,
2770926,
18580233,
18577967,100
7526971,
16823296,
16825568,44.7925
16823245,
18574682,
18561510,70.2817
7196370,
16825570,46.2552
16303817,
16823278,
16823144,100
18583489,
16810774,
54677260,
20887359,
1278620,84.5552
24761865,
18577989,
18573842,
953280,
20914248,
20914080,
4024305,
20914058,
20914034,
135829852,
24761866,
4831912,
20914079,
20914270,
16021782,
18574641,
6626097,
16021622,
18580238,
18574647,
2604490,
2518146,
4884704,
3932482,
18561465,
797143,
16810187,
7152109,
18574678,
2424660,
3661396,
9627226,
2155838,
16807571,52.1605
4883943,
9508872,
2530053,
7254525,
2518638,
16798278,
7192961,
20886479,
16823282,
16307876,
5309358,
24761867,
24761868,
7526409,
135613696,
16823280,
24761870,
24761872,
20914043,
16019263,50.4687
7590472,
16021754,
20914075,
135829853,
2413660,
4875281,
20914073,
16825525,
7590468,
16800054,
7590237,111.805
7590219,
7386934,
135410403,
16021744,
20914072,
2528636,
18574644,
7260633,
2487093,37.218
2524699,78.8888
757232,39.5023
5035732,
2443081,
2443083,
2410711,51.4192
3274730,
16242824,
4818724,
2713309,
24761873,
5356628,
7384479,
688967,137.246
219777,
7198273,
16019025,
1383566,
1424927,
7198534,
5393158,
7198537,
5393176,42.4553
2662563,
2443590,
7198540,
5393160,
4901634,51.7493
7161169,
7161156,
16807587,50.9112
2525309,
18561459,
16807566,
135576308,
135679010,
3940056,
16799425,
16809968,
7532150,
7244114,
2410746,
7531559,
18578171,
7217469,
7532226,
16825565,43.4514
4664731,
16825564,36.7757
18561547,
7161167,
7196405,
7161168,
7161161,
7196904,
16807598,45.4692
7197398,
1383581,
4573285,
2604436,
2434292,66.7019
2496576,
2414456,
16243081,
4022925,
18567298,
18561426,
18567276,37.1172
18567268,
18567291,
7531404,
18567806,
16809990,
16802724,
20899587,
2540441,
20900149,
4875246,
2508326,
4239634,
20887593,
16245887,52.4444
16823167,
16011549,42.0686
24761874,
23603441,
6223678,55.6011
23603628,
24761875,
7208982,
23602115,
24761876,75.0923
2503621,
2512099,
7207555,77.8172
2049444,
2528313,
16303310,
16305509,
2514074,
20886442,63.5131
3831849,
4831833,
2508929,
4875108,
2063370,
2520863,
2529101,
2513773,44.6282
4875294,
20888086,
20900850,
16019265,58.807
18560496,
20842956,
554985,
16813482,
20899566,
6486060,
6215320,
6626105,40.732
24761878,
4883662,
2392760,
3655309,
4990145,
6401109,
226508,69.7298
16450243,
16807625,
24761880,
6624002,
2771128,
20899570,
16307352,
20900127,
2770996,
6626095,
16018975,
7151317,
7205134,48.9665
688767,
16021752,
20913971,
20914268,
20900859,
18580231,
16805716,
18561373,
24761882,
24761883,
135463376,36.565
20888053,
16808191,
24761884,
16614357,100
16801380,
16808190,
3917187,
2049442,
23603439,
23602318,
23603072,
7384609,
16830340,
16823299,
16803372,
7527121,
16823324,
16823294,
7385786,
18578202,
18578201,68.8334
54677263,66.1766
18578168,
18580228,
18580234,
18580227,46.6793
20914077,48.1056
18580221,
18580220,
23603740,
802898,
16304648,
4452492,
2397430,
9507988,
2392887,
2502355,
8439403,
2049446,
7151441,
16012676,
8965775,
16305271,
16305334,
4961864,
16349964,43.875
6906961,
2688219,
4831277,
5065649,49.1008
886408,
23603602,
24761886,
7697711,
23603630,
7162012,
7198542,
23602319,
23603580,
6623623,
2823335,62.8655
9507767,
24761887,
23603583,
6623658,
2928091,
802924,
7162002,
2049448,
16011547,
18562283,
1424943,
16825558,54.7954
2405355,
959953,
6710451,46.0278
9508162,
16825530,
16825519,
4250928,
9508611,
24761888,
7634115,
9508170,
7162008,
20890340,
16807027,
9508210,
6484569,
135614927,
20887496,
3319692,
2405591,
20887813,
16011557,
2408827,
20886735,
18561418,
9642770,
16825524,46.3425
3441910,
853235,
2443264,
20887584,
4270919,
18561496,65.8474
16242629,
2409735,
2408757,
20886707,58.3644
20887241,84.07
20887441,
971302,
16807601,43.2952
3162489,
3162488,
3162486,
7183873,
7207507,45.6146
3255338,
3162485,
7207506,
18562298,
18578032,42.6589
18578029,
16823279,
16823284,
18578026,26.8327
16823281,
18563398,
2930452,
18563894,
18563722,
16614245,40
3525081,
16812439,
3162491,
16614354,
24761889,
2410272,
2475280,
20886664,65.0903
20887211,
24761890,
4119690,
4626342,
20888052,
20888087,
20886480,
16303731,
16303601,
3319690,
24761891,
2490691,
7526331,
23602193,
16825542,
7384610,
23603146,
2493335,
23602364,
2608755,
4884591,
2490598,
9186530,
9504490,
16011266,
2493042,
4875011,45.1984
7874903,
4968520,
2487425,
4840049,
4883962,
2513670,
8690884,
23603610,
4173778,
18574684,
18574685,
16825547,48.6476
24761892,
2406716,
20899610,50.5705
2608891,
16825549,46.0377
7152105,60.8655
6486032,
16303847,
9505794,
24761894,
24761896,
18561466,
4883942,
24761897,
16021624,
16825528,
16303178,
16303266,
2496404,
4884824,
20914273,
4786863,
16304153,
7162006,40.9386
7162004,
16807626,
4883739,
7669436,66.3312
16304058,
9504599,
2482653,
2529869,
4374275,
2650226,
5308570,
8801417,
2524533,
2650140,89.4813
4875138,
2536589,46.1952
7527001,
2492550,
16304171,
4883957,
18580229,
16810777,
2532314,
2523210,
2528315,
23604368,
20913986,
20899608,
2512462,
16305993,
2481310,
16011555,89.3348
2478999,
18574687,
16303375,
2526378,
2518528,
16304980,
3456529,
6223681,36.2167
16812791,
16812790,
3222502,
1440716,
3220212,
684730,
3121330,
24761898,
3219435,
3221848,
3207089,
17590602,
3219434,
3196930,
3207019,
859486,
1902431,
3222229,
3222032,
3206785,
3207020,
24761899,
3222338,
24761900,
24761901,
3222339,
24761902,
3205317,
24761903,
3222315,
3155035,
24761904,
24761905,119.03
3207008,
135403542,
1445661,
24761906,
24761907,
3222334,
1445667,
3221266,
3219314,
24761908,
24761909,
24761910,
3155043,
3221773,
3222528,
3222519,
3222531,
1451153,40.3022
3221969,
3211850,
3222205,
3222574,
3221965,
1451308,
3221766,
24761911,
1470475,87.5818
1467672,
1470482,
3205692,
3222520,
24761912,
3153035,
3219477,
3211111,
3219279,
3220439,
24761913,
3218651,
24761914,
3207198,
24761915,
1470479,
3221265,
1449918,
3196388,
6497513,
3222432,
24761916,
858923,
1102323,
1880525,
24761917,
2089074,
24761918,
24761919,
3221104,
3222336,
3146152,
24761920,
24761921,
24761922,
1090073,
3222511,
24761923,
24761924,
3221774,
3219432,
3222522,
3222173,
24761925,
3219192,
3222171,
3222380,
3221847,
3207014,
3118022,
3222521,
3207018,
3149558,
8917300,62.617
3219468,
3219733,
3207006,
3196513,
3207005,
3221395,
3221105,
1445672,
3221241,
1433144,
3221846,
3222184,
3222238,
3222305,53.4736
3207003,
3207013,
3207002,
3207011,
24761926,100
24761927,
3222387,
24761928,55.1974
24761929,
24761930,
3221233,
3222301,
1140664,
3219341,
3219413,
3219431,
3219451,
3219482,
3220213,
1470474,
24761931,
24761932,
24761933,
24761934,
24761935,
4278238,
3219252,
24761936,
3222381,
24761937,
24761938,
16582831,
3225008,
3219366,
1467666,
6487552,
3207024,
3219450,81.2527
1083176,82.6062
3207067,
1467648,
3219456,
1467644,
9592122,
1084779,
3155017,
3206994,
24761939,38.2581
24761940,
24761941,
24761942,
24761943,
24761944,
24761945,
24761946,
2917877,
24761947,
3219278,
3222342,
3222431,
3222504,
3222526,
3222573,
3215949,
24761948,
1433203,
24761949,
6500990,100
24761950,
24761951,
866247,
24761952,
24761954,
1365503,
3222731,
24761955,
24761956,
3227163,
3228005,
24761957,
24761958,
6487553,
24761959,
24761960,
24761961,
24761962,
54679584,
24761963,
3224948,
24761964,
24761965,
24761966,
24761967,
1428962,
1455727,
24761968,
1438300,
24230324,
3216533,
1470483,
24761969,
3212999,
1437917,57.0709
24761970,
786538,
3220816,
3219731,
24761971,81.3878
3212478,
3219779,
24761972,
3221245,
3211759,
5719485,
24761973,
855312,
6501579,
24761974,
24761975,
24761976,
24761977,41.8458
24761978,61.2666
3207100,
3218958,
3219215,
17543671,
24761979,
7815737,
1155057,
24761980,
135477768,
24761981,
24761982,
1437913,
3397535,
1071774,
3219471,
3222346,
3219253,
3219342,
3207136,
3207196,
3210673,
865893,
3212480,
3218674,
1428464,32.2478
3214823,
3211120,
776691,
3207069,
3207043,
3207022,
3207017,
3207010,
3206801,
3196867,
1449923,
738976,
6497524,
6497516,
6497512,
3205285,
3196884,
862301,
3215997,
3196459,
24761983,
1456359,
24761984,
24761985,
24761986,
24761987,
3211289,
3215994,
24761988,
24761989,
3211843,
3219329,
3205185,
3222303,
3189300,
3219258,
1467649,
1467671,
3221398,
1433213,
3167811,
1168068,
3205295,
3196866,
3188902,
3191344,
24761990,
3219485,
3219200,
3219480,
3221242,
24761991,
16582830,
24761992,
3222220,
3144242,
3205606,
3117719,
2892061,
3206800,
2924730,
1321645,31.1988
3205580,
3206799,
1154484,
3206786,
3211548,
3206843,
3207070,
6492738,
3219173,
8917283,
3207023,
1143181,
3206837,
3222294,
3181015,
3207197,
18152398,
3207080,
3211830,
3207059,
3207061,
3207021,
3207041,
828749,
3207026,
3222566,
23904450,
3222253,
2956517,
3207195,
3206905,
5728943,
3222586,
3117718,
6493576,
4301483,
6493574,
2987419,
2988848,
6488991,
6495049,
6458794,
6490883,
3767732,
6495053,
6495046,
6495047,
945389,
3799259,
6456892,
2987876,
6490919,
561506,
6490920,
6457004,
6490891,
9592443,
5762048,
6498145,
6498044,
6460422,
6498039,
6459860,
2989171,
6495118,
6495475,
6495109,
4916037,
2790473,
1098408,
135829854,
6495570,
4916035,
4916033,
46507580,
6499781,
6499786,
6499785,
6499784,
2988072,
6495056,
6490617,
6491895,
6458038,
24761995,
6458154,
3677186,43.9954
4388595,48.003
6461552,
3264499,
2987815,
6491880,
6457916,
6459118,
6493091,
6491907,
6491900,100
4358022,
1098375,
6493343,
135829855,
1974579,
135536433,
755576,
6490887,
1652866,
1184809,
6490902,
2988862,
4894578,
1462684,
1093319,
135471965,
6490895,
135463837,
1072804,
6493222,
1109319,
88733,
46507578,
24761997,
5323367,
1490526,100
24761998,
46507622,
135603957,
3116398,
6490888,
135518579,
6495050,
6490900,
1489009,
1488436,
135454399,
4304882,
3723864,
6490918,
6499831,
1010630,90.0694
9637733,
5156292,
6490913,
6456985,
6490916,
6490912,
6490915,
2987207,36.5603
2988570,
13308302,
6493542,
24762000,
6456987,
6494056,
786649,
6457101,
6490899,
6490898,
6490907,
2990199,
6490905,
5061473,
5400218,
6490882,
6490889,
4249968,
3137650,
1761781,
6456984,
3950389,
6456930,
2991161,
4079028,
6490908,
3186626,
855516,
4413344,
2854540,
5048987,
3163762,
3186589,
3162041,
4050772,53.2267
135829856,
20854365,
1203822,
22424060,
24762003,
24762004,
20854303,
20854282,
2141075,
46507581,
6498840,
677744,
6498821,
135446810,
6498838,
6498820,
6498818,
17367790,
20968688,
6498831,
6498826,
6498824,
16482233,
6498844,
1071820,
788868,
24762006,
24762007,
3163790,
6079403,
9629545,
5524592,
6074744,
6490901,
21229527,
2281235,29.6339
17365965,
6493399,
4169705,
5295638,64.2351
2986433,
2932372,
2992471,
24762009,
6491897,45.7736
310541,41.8172
6490917,
9657975,
845560,
135401758,
6456969,
16240452,
1187250,
6260627,
24762010,
1187249,
1478216,
4271811,
67485,116.655
1482088,
1471085,
2836734,
893843,
6496964,
6495055,
5070088,
9569684,
687132,
5335613,
1594334,
6487423,
6486950,
6499847,
4826176,
6499845,
5295631,
6493642,
135547306,
6501017,
2734733,
6499846,
24762011,
6495119,
6492162,
5295572,
135516087,
6485211,
6495121,
6499782,
6499807,
6499840,
6499800,
6499828,
6499791,
7120059,
6499790,
6499808,74.5673
6494320,
24762012,
3513433,112.822
3719699,
1988040,
54691638,
135829858,
46496140,
18552838,
6492244,
6492239,
135505422,
1470590,
6472855,
6501432,
1462685,
3648614,
3623360,
3220477,
6486963,
4145517,
135420153,
3220528,
1462701,
12263508,
1652876,
6496961,
6496960,
6496962,
4944987,
6462884,
3420390,
15994017,
6494713,
6501940,
6485210,
20970585,
6491555,
6485271,
6502324,
6459151,
6502312,
6484578,
6502278,
6458057,
6460613,
6458740,
6502237,
3380263,
5068263,
6489420,
1476800,
3230384,
24762016,
7454310,
6484582,
931485,
1076398,
1075575,
1631115,
135804470,
1221856,
6485231,
2988947,
4826177,
4046680,
6616190,
3282557,
6492034,
6473228,
5323365,
124536334,
6517473,
777252,
6492280,
6491893,35.7734
1088745,
6490921,
6490914,
6490904,
6490892,
6490884,
6485274,
24762017,
9559346,
3232064,
2776537,
1487291,
1485553,
24762018,
6486186,
6502295,
6502206,
6875503,
2985480,
6461874,
6472230,
4691863,
9663584,
5727939,50.4697
4402814,
6459133,
6499841,
6499792,
6499787,
6499783,
2766667,
5919042,
2768941,
4048060,
6457998,
6461752,
4689555,
1154206,
1088717,
1075498,
1072774,
2206719,
1088747,
1072769,
6502249,
9661909,63.3195
749211,
532013,
1072841,
1855756,
717151,
6462431,
3843652,
1475283,
7127,
6113930,
712918,
1506919,
24762019,
1478023,
1481825,
2768307,
1482877,
24762008,
3774798,36.6911
22423430,
5837855,
16456746,
4944950,
1485789,
3928388,
3839761,
3278385,
1487349,107.445
3821471,
22587966,
54676930,
1491096,38.0501
2768470,
6101829,
3438312,
1472344,
4290920,
687156,
22422835,
2157882,
16003183,
20954267,
20953956,
6374432,
24762021,
9663252,
5305517,
6498152,
3615452,
1477263,
15557748,
988160,42.8686
24762022,
5731319,40.8531
16034270,
2985405,
2135727,
8113,
2219479,
3158610,
6495650,
5223450,
56642971,
56642887,
9637870,
20959693,
135501362,
1094227,
1093861,
3158158,
3157969,
1092869,
6495054,
6495048,
6494909,
6494899,
6485212,
1488221,
1485567,
1472046,
716472,
1489239,
6020951,
3707947,
1482113,
1470942,
1479930,
1485807,
1471104,
6461363,
4900243,
2985907,
6484453,45.9111
3797846,
6490881,
3733281,
2992561,
6457115,
2991507,
3135701,
3154377,
135477679,
1084211,
3153460,
3153457,
3157249,
1096045,
2987830,
6494907,
3230274,
135829859,
24762026,
24762027,
1541667,
900932,
3434161,
3833886,
1490633,
1490583,
2767586,
1120954,
3158257,
3152556,
3157920,
3157918,
1072842,
3158260,
3158259,
3152552,
1075442,
1141325,
1072731,
1093742,
1093741,
1075548,
972892,
2957932,
17366789,
9684176,
1075485,
4038769,
135477670,
135418875,
2955531,
6251232,
2173774,
5341874,45.3374
2767020,
5018069,
54702899,
1471101,
6525727,
23806100,
5199866,
936432,
1482484,
390154,
1471331,45.0807
2985385,83.5745
2985562,
6494898,144.198
6494908,
6494897,
1487341,
6494906,
6490894,
1094879,
2217849,
3151131,
6491882,
1072764,
1088687,
724449,
1181063,
1090741,
724994,
724478,
4380426,
1273385,
4570374,
690639,
1719056,
3549142,
5358,
24762028,
4332132,
135555054,100
6858632,
9623582,
24762029,
5290432,36.2571
4444714,
2943019,
894140,
135829860,
693197,
4122157,
5077731,
9689730,
45105751,
5323362,
2838498,
18552868,
45106035,
46507579,
5433603,
787279,
5177075,
1373674,
716761,
6501436,
759120,
20970564,
6460344,
1391195,97.8033
135418641,
5860090,
24762033,
5735219,
2879313,
1269677,
135442375,
135467348,
79176,
20854372,
4436515,
9671011,
4426531,
135829861,
24762035,
1242154,
5331626,
135636104,
3851516,
4019613,
1921067,
20854383,
24762036,
135442400,
3656027,
5083923,
1072736,
24762037,
1072829,
6494910,
2764119,
3319788,
2764880,
3811294,
1072735,
3118640,
17367245,
6490910,
873016,
1072799,
1976598,54.6506
3350081,
1072789,
1094911,
1462688,
6492288,
6490897,
6488995,
2992308,58.148
3250403,
2790478,
135829862,
3205465,
1075245,
20944881,
255084,
135752336,
20868646,
5335657,
1587127,
591643,
135450515,
1145406,
15989993,
4304499,
24762038,35.4697
5099386,
135464473,
24762039,
20887300,
20881626,
1002180,
17367220,
1207594,
135458290,
698975,
3950542,
20881709,
16482926,
4386826,
3248071,
1587154,
5301555,
7602394,
4175833,
15990073,
4057818,
4235476,23.7917
16644290,
24762040,
6618761,
16478633,
9606715,64.3371
5863956,
135584610,
135606112,
23607733,41.3213
20887718,
135420064,
16011601,
20885957,
6623334,
135463185,152.973
3395243,
3349004,81.4454
892528,
4062063,
135470891,
1217275,49.3707
878953,
24762042,
3888169,36.78
135684986,
135454401,
3767865,
4323468,
5332267,
1540642,
3887388,
135454489,
24762043,40.9026
699117,
24762044,33.1579
16021803,
15989995,
2850604,
22332706,
17324432,
16002965,
3733180,
6622293,
571695,
135413805,113.909
24762045,
120879,
717568,
20857583,
16007702,
3641880,
7341289,
9599641,
9600069,
20952473,99.6384
7514097,
3574604,
2136107,
1189447,
4423780,
2881862,
1613877,
9643551,
20960078,
20869635,
3589942,
3733033,
16020323,
24762046,49.994
16013826,
22650,
22548541,
622563,
22431375,
1595148,
24762047,
22431305,
22431376,
4303343,
3444647,
135643123,
22550619,
22551557,
5322870,
3518274,
24762048,
6625351,
20881639,
20881640,
8076096,
22517984,46.7683
135816301,
4057808,
2944992,
5038463,
1625910,
24762049,
3101731,
9657252,
20881707,
20949286,100
16010849,
621197,
1263454,
20881632,
16010813,
5069045,56.2248
20879673,
24762050,
20879935,
16010817,
16010851,
20869586,
20869534,
24762051,
20868631,
7125884,
20884851,
6623131,
689734,
959033,
3569405,
5977763,100
1852801,
9643743,
2920691,
4871289,
23607518,
4280124,
20868679,
16478662,
5059018,
2894049,
1590856,
5332515,
135419132,
1344193,
731016,
1344132,
173262,
1491376,
135716872,74.3946
2634238,
1190629,65.5477
135416438,
4407506,
17367771,
4299857,
5347522,
1521131,
762564,
3652315,
135469945,
5108265,
15990109,
22433840,
24762052,
5220388,
15991966,
22422530,
16483664,
17468290,
24762053,
1228961,
2988869,47.5551
11277899,
5300057,
20946074,
22433668,
2276396,90.3471
5234478,
707134,
135419820,
622831,
1817641,101.296
9586016,
709047,
2921378,
135413799,
935202,
2269187,100
16002908,
697299,
2788197,
16009066,
24762054,
1207605,
17095886,
941679,
135403512,
539703,
578415,
3444608,
24052289,
5299222,45.0213
5297706,
6617300,43.7977
24762055,
20111252,40.2745
135786406,
200005,
15991089,
23007433,
95237,
24762056,44.5884
4204373,
5017835,
24762057,
24762058,
24762059,
1350777,103.525
20859223,
1164521,
1587117,
2992563,48.0886
24762060,
730022,
23602929,
22517562,
5291714,
22334050,
4357523,
3373337,
5301279,
16001835,
710241,
3570250,
5297786,
16007397,
4681022,
20855952,
5297702,
5147248,
20856270,
5058371,
5301701,
24762061,
24762062,
24762063,
6622788,
20868632,
20873084,
20869704,
698849,
15999921,
1344304,
4249471,
22554042,
22431372,
5295762,
24762064,44.6609
4688899,
24762065,
16002666,
5098204,
3409775,
20970529,
20970036,
4244215,
6486051,107.386
135400371,
17252848,
741303,
1826587,
1925197,
2909238,
17366931,
24762066,
874817,103.09
270995,
24762067,
17252844,
15990974,
5193249,
15997814,
24762068,
9600675,
623626,
3966645,
2226536,
135491998,
22431379,
24762069,
20913634,
6486036,
20968686,
24762070,
12270236,38.1554
5295760,
24762071,
17252839,
3560074,
6486044,
23604867,
22332182,54.0312
1548055,
1225107,
24762072,
1124363,
5088525,
6875435,
1292499,
4580748,
3844524,
24762073,
135752415,
135683576,
6620197,
3553815,
135829863,
1240988,
2293976,
2293772,64.6906
9653160,
18592608,
2138637,
6323022,
2893970,
24762074,
4217247,
9659750,
17060772,
22431219,
17095640,61.1556
4683230,
17095830,
20873103,
9654394,
2908193,
20921844,
135451191,
3525607,
5295764,
22431385,
5349454,
5821835,38.0717
706317,
56642903,
22333118,
15996113,
9600092,
15995482,68.8871
4303341,
6016372,
20899756,70.1068
22431419,
22431421,
3577930,95.5687
135592220,
6862721,
9611182,
2597144,
5323383,
4293014,
760732,
2881419,100
1584962,
3625372,50.9116
2881439,
834173,
3580168,41.6035
3769404,
4249860,
9595947,
5345351,
9597126,
17060770,
2272421,
8075467,33.0968
135678705,
9621230,
6403211,
24762076,
22550354,
9641182,
135821508,
5702699,
135609369,
135684939,
17252840,
135829864,
135498929,
24762079,
676674,
5717669,
20857434,
5977173,
3490723,
135477979,
671256,
4155552,
4289213,
24762081,
4057816,
2872744,
16000278,
4098455,
22518161,100
6937223,
9655392,
24762082,
4593180,
5323472,
5323471,
20969845,
3516324,
4340275,
24762083,
2290403,
4382155,
3474318,
17367777,
4597377,44.6574
135437068,
4586819,
20929965,
20929983,
7401043,
9508099,
24762084,
22433628,
9678695,
17366663,
22432844,
1319039,
15987599,
6618914,42.7755
2235987,59.183
12348491,
1504909,
5034241,
5345605,
22431374,
3572814,
135614669,
3492038,
1221915,
1212770,
3728472,
694929,
24762086,
618666,
16021804,46.8276
22521094,
4883760,
135681222,
7808183,
8899214,
2397106,
2429172,
2429165,
2124859,
16304324,
3473430,
4214088,
16303648,
17390528,
2529983,
9506757,
2403037,44.2961
2082494,
2370424,
2362723,
16279621,
16294666,
2473856,
5891516,
3889937,
4547792,55.5555
135537336,
4045019,
6906602,35.3099
135684047,
2488942,
7597274,
4858674,
16243480,
3432723,
4858009,
2648827,
9441317,
16330980,
2571974,41.2449
2648861,
2473907,
16304099,
4385342,
8814115,
8169271,
680471,
2474147,
3589847,37.0757
16246969,
135505010,
2400851,
4235445,
2392851,
2412102,
2433385,
16294993,
9614672,
2429573,
4826065,
4372414,62.5899
4856244,
4826189,
9208594,
4849395,
2363240,
3346736,
7111180,
3713416,
1177192,
16832752,
8439723,
9360823,
16295584,
2394232,
1207590,
16297038,
3298744,
2463899,
9092269,
135557859,
3555482,
16260126,
16296093,
16249968,
4795148,
5990724,
6519903,
9156663,49.5893
16295594,
4108108,
16306432,
2411489,
3791922,
9206913,99.248
4035295,
2540668,
16295215,
2114625,77.8196
9614699,
4884506,
2525356,
2812960,
2812291,
2810145,
2810744,
2810151,
2813769,
2814073,
2812103,40.6024
2815207,
2818392,
2814763,
2815151,
2815631,
1512279,
2819630,
2815890,
135419041,
695255,
54684640,
9566686,
2796987,
1809594,
618279,
2801239,
2806316,
2798616,
2158470,
3570554,
1329095,
9583501,
2805717,
2812761,
135406307,
5296942,
736044,
2812959,
2813206,
373492,
2814179,
1039828,
2812248,
135543144,
18561505,56.9149
7152107,
7178532,
16823143,
7527006,
8482158,
135488566,
5297388,
3248786,
2814386,
135408736,
6906755,
3795359,
2469054,
4791314,
4518994,
4402996,
6217912,
2449806,
7938156,
2366344,
2727253,
2728453,
368861,
9636719,
5340275,
2726677,
2823681,
2731611,
16806344,47.1238
719055,
2150401,
2451727,
24762090,327.843
6896036,
2460950,
16298360,
2516825,
2526913,
4883130,
738164,
15991134,
6896096,
2520487,
20861277,
1516231,
763210,
135561200,
135749817,
18553559,
16235503,
2231612,
6852072,
2082778,
2102471,
24762091,29.2697
2177195,
2800980,
2492559,
4107211,
2502215,
16798171,
9640187,
16428168,
135736487,115.235
4260558,33.2274
2415784,
9619590,
3650612,
4531976,
2396278,
135495507,
2869169,
2107999,
135427419,
4825855,
16243067,
9619587,
9647608,
2246764,
3575208,
4850085,
2083849,
135676232,
16822728,
3611764,
2082902,
3562966,
4900177,
4243596,
11646094,
16325800,
9786504,
9438152,
135483491,
24762093,27.0499
9786502,
747984,
16326599,
16274058,
4785409,36.8751
839416,
5506357,
4785801,
4786295,
4785816,
15996712,
4085893,
2229869,
2570991,
7157929,
18561436,
4902214,
4972988,
4870211,65.4528
4975331,
2487083,
4875840,
7532223,
1516221,96.8578
2329120,
4842643,
4843093,
7586546,
16280100,
2672654,
2093491,
2480065,
2476136,
2089017,
16822716,
7184012,
16822714,
16822733,
16822730,
13088271,
756245,
2092996,
7096324,
2479901,41.8316
4843473,
4844394,
3820678,74.4113
4961858,
22310672,
7553723,
18575935,
4438915,
6896418,
5114556,
7162137,
135432827,
2449484,
135432711,48.8648
16273646,
5066507,64.5329
2792755,
135675946,
7454312,
8438755,61.1274
4843002,
24762095,
16317141,
2807230,
5357627,35.4929
2804214,
2803197,
2811510,77.6366
2810657,
7184010,
16806371,
1276597,73.8894
7184008,47.1848
7183951,
7183990,
2473845,
4901475,
736092,
2813934,
4105344,
16279719,93.9758
8147028,
2473851,
2345653,
4089534,
7157927,
7157928,41.0221
7157935,
2817025,
4617240,
7184040,
4844297,
2892700,
9613419,
5048448,
2446892,
8151371,49.2907
4882449,
2307752,65.9181
7543058,
7295578,
2426503,
4555282,
6043980,
16275805,
4868360,
4020993,
135675967,
3451338,
2096442,
3626432,
135676260,
16249747,
2124752,
4792409,
8900633,
2395119,
2418839,
8896856,
8110132,
16232405,
24762096,
2587431,
5183926,
8933449,
4798059,
2468020,
4147163,
135676346,
2956162,
7295526,
7295594,
7526295,
7526291,
7526261,
7526260,
18577959,
2858262,
5224388,
135515371,
135561173,
7157939,
16823219,
7593476,
7597312,
7597271,
7599528,
1207599,
135435971,
5675653,
2372242,39.7294
135676315,
7998239,
24762097,
4079301,
19703,
698505,
16330681,41.5741
16806339,
9269644,
9291515,
4791310,
2148531,
18561379,
2405674,
16232372,
16273845,
4825908,
2887937,
2888227,
16329719,99.6711
18561462,
16331624,
16329269,49.3783
16331985,
16333806,
135676942,
16327461,
9439687,
9156673,
4785289,
135558343,
9438056,
9713779,
4788800,
16325519,
4849189,
8853376,
4785275,
4843066,
2093194,
4835327,
4792536,
2447283,
2455905,
6217812,
8895574,
16231454,
2513068,
2534356,
7998995,
3998882,
4794330,
2553852,
8897416,
2161711,
16800089,
16232369,
7295015,
9652713,
916792,
4797155,
135460680,
2148529,
16276663,
4613548,
2818774,61.1201
8110142,
400272,
9206968,
736912,
596995,
2393612,
3257222,
3291607,
2976938,
4249793,
2227086,
761153,
1554319,
135613411,109.789
2409296,
16344609,
4784216,
5796151,
6217943,
135413401,
22548207,
24762102,
2714150,32.9746
2546421,
7205133,
16295548,
2091084,
3647978,
2150794,
674752,
16330473,
723113,
1189923,
6879081,
16799426,
7524261,
7161165,
7197407,
7197194,38.4169
9580828,
2166167,
8110226,
2463040,
2133825,
16822731,
16296104,
16331783,
4894370,
16330874,
2738140,
9404501,
5702992,
2084273,
2608486,
9070688,
9509159,
4847790,
16290121,
4796775,
3969831,
8026113,
16307545,
8026115,
4791036,
2691221,
6218482,46.0345
4963407,
9467067,
2544799,
5386997,
16248125,
75522,
4791311,
4244711,
3555173,
4352312,
6519480,
5775281,
3950174,
6044497,
6310010,
9502225,
2538246,
16311107,
2707610,
9516681,66.7574
8195241,
3924279,
4848486,
2118303,
9648657,
4853715,41.5709
8025929,
2542171,
18774714,
16313414,
2608487,
4847841,
2435647,
4965266,
2345644,
9624368,
3639191,
16286796,45.2163
3291714,
5962312,
2347049,
3368240,
1516237,
4789683,
2089118,
4880120,
135749818,
2127053,
4790093,
5144620,
6902856,
6900731,
9513205,89.6709
4517097,
5003451,
9508981,
16308183,
16317399,
2436001,
16229790,63.6179
16229731,
7997826,
7996543,
16229449,77.3386
7997824,
9508609,43.8766
9203843,42.6672
9441864,
5049786,
16229629,100
2095558,
4884951,54.1444
135676292,
2566057,
2457226,73.499
4965763,
481483,
16237791,
9677217,
2119487,
4496761,
6063617,
4786921,
4787027,
2114353,
6254877,
