name,size,r2_mean,r2_median,r2_std,pcc_mean,pcc_median,pcc_std
ki_homosapiens_prostasin,13,0.125,0.297,0.532,0.790,0.808,0.082
ki_homosapiens_proteinglutaminegammaglutamyltransferase2tg2,42,0.286,0.311,0.088,0.659,0.660,0.052
ki_homosapiens_proteinkinasebakt1,14,-0.026,0.043,0.237,0.448,0.468,0.223
ki_homosapiens_purinergicp2x23,12,-0.319,-0.193,0.443,0.101,0.189,0.256
ki_homosapiens_purinergicreceptorp2y12,629,0.342,0.373,0.133,0.704,0.718,0.059
ki_homosapiens_receptortypetyrosineproteinkinaseflt3,41,0.015,0.051,0.143,0.306,0.312,0.129
ki_homosapiens_receptortypetyrosineproteinphosphataseflar,29,0.136,0.191,0.178,0.624,0.631,0.089
ki_homosapiens_regulatorofgproteinsignalling16,14,-0.186,-0.091,0.350,0.195,0.209,0.223
ki_homosapiens_renin,145,0.124,0.149,0.114,0.539,0.559,0.084
ki_homosapiens_rhoassociatedproteinkinase,49,0.243,0.255,0.105,0.567,0.572,0.079
ki_homosapiens_rxralphappargamma,430,0.042,0.062,0.087,0.310,0.340,0.108
ki_homosapiens_serinethreonineproteinkinaseaurora,15,-0.154,0.039,0.582,0.270,0.355,0.336
ki_homosapiens_serinethreonineproteinkinasechk1,116,0.243,0.271,0.143,0.590,0.610,0.083
ki_homosapiens_serinethreonineproteinkinasepim,38,0.050,0.083,0.139,0.362,0.384,0.149
ki_homosapiens_serinethreonineproteinkinasepim3,61,0.503,0.515,0.110,0.800,0.811,0.048
ki_homosapiens_serotonin2a5ht2areceptor,916,-0.058,-0.000,0.184,0.279,0.323,0.135
ki_homosapiens_serotonin3a5ht3a3b5ht3b3c5ht3c3d5ht3d3e5ht3ereceptor,140,0.204,0.244,0.132,0.532,0.540,0.076
ki_homosapiens_serotoninreceptor7,38,0.226,0.249,0.138,0.594,0.616,0.099
ki_homosapiens_sigmaopioidreceptor,1547,-0.069,-0.018,0.136,0.156,0.179,0.090
ki_homosapiens_sodiumdependentglucosecotransporter1sglt1,19,-0.213,-0.124,0.257,0.076,0.095,0.160
ki_homosapiens_sodiumdependentnoradrenalinetransporter,103,-0.087,-0.046,0.168,0.216,0.236,0.136
ki_homosapiens_somatostatinreceptor,930,0.180,0.218,0.108,0.549,0.569,0.111
ki_homosapiens_tcellproteintyrosinephosphatasetcptp,111,0.241,0.291,0.130,0.616,0.636,0.111
ki_homosapiens_trypsin,1263,-0.025,0.065,0.290,0.484,0.501,0.094
ki_homosapiens_tryptase,179,0.133,0.163,0.141,0.490,0.504,0.076
ki_homosapiens_tyrosineproteinkinasebtk,11,-0.146,0.027,0.687,0.354,0.440,0.311
ki_homosapiens_tyrosineproteinkinasejak1,237,0.241,0.255,0.102,0.563,0.584,0.088
ki_homosapiens_tyrosineproteinkinasemet,203,0.258,0.279,0.092,0.564,0.574,0.077
ki_homosapiens_tyrosineproteinphosphatasecd45,16,-0.292,-0.212,0.315,0.087,0.098,0.180
ki_homosapiens_urotensiniireceptor,188,0.156,0.177,0.083,0.482,0.479,0.025
ki_homosapiens_vanilloidreceptor1trpv1,664,0.073,0.102,0.118,0.397,0.438,0.109
ki_homosapiens_vasoactiveintestinalpolypeptidereceptor2,70,-0.005,0.024,0.095,0.301,0.324,0.080
ki_homosapiens_vasopressinv1areceptorv1a,545,0.029,0.055,0.085,0.363,0.381,0.108
ki_homosapiens_xiapbir3,83,-0.040,-0.013,0.117,0.169,0.177,0.099
ki_humanimmunodeficiencyvirus_hiv1protease,69,0.290,0.318,0.102,0.643,0.651,0.054
ki_humanimmunodeficiencyvirus_hiv1proteasem3,11,0.494,0.567,0.296,0.887,0.891,0.044
ki_lactobacilluscasei_dihydrofolatereductase,136,0.393,0.406,0.092,0.689,0.702,0.056
ki_leishmaniamajor_pteridinereductase1,17,0.511,0.534,0.109,0.787,0.791,0.057
ki_leishmaniamajor_thymidylatesynthasets,29,-0.117,-0.033,0.346,0.276,0.252,0.199
ki_macacamulatta_histaminereceptorh3,54,0.251,0.258,0.102,0.573,0.583,0.079
ki_methanobacteriumthermaggregans_carbonicanhydrase,22,0.552,0.565,0.119,0.820,0.832,0.058
ki_musmusculus_5ht5,63,0.208,0.236,0.128,0.561,0.575,0.111
ki_musmusculus_anandamideamidohydrolase,49,-0.177,-0.141,0.210,0.120,0.151,0.157
ki_musmusculus_cannabinoidreceptor,513,-0.045,-0.012,0.121,0.213,0.242,0.115
ki_musmusculus_carbonicanhydrase15,61,0.328,0.348,0.107,0.630,0.643,0.065
ki_musmusculus_carbonicanhydrasexv,62,0.554,0.585,0.149,0.868,0.870,0.026
ki_musmusculus_htr4,43,0.414,0.453,0.234,0.702,0.740,0.171
ki_musmusculus_htr6,29,0.024,0.070,0.147,0.378,0.409,0.137
ki_musmusculus_melanocortinreceptor3,13,-0.270,-0.115,0.415,-0.001,0.018,0.177
ki_musmusculus_prostanoiddpreceptor,69,0.063,0.086,0.092,0.357,0.379,0.117
ki_musmusculus_prostanoidep4receptor,181,0.576,0.591,0.069,0.818,0.825,0.030
ki_musmusculus_ptgfr,13,0.000,0.175,0.478,0.556,0.568,0.106
ki_musmusculus_rasrelatedc3botulinumtoxinsubstrate1,97,0.019,0.049,0.132,0.309,0.335,0.150
ki_musmusculus_solutecarrierfamily22member6,36,0.156,0.176,0.119,0.536,0.555,0.137
ki_musmusculus_traceamineassociatedreceptor1taar1,967,-0.035,-0.011,0.100,0.198,0.203,0.089
ki_musmusculus_voltagegatedcalciumchannelalpha2deltasubunit1,29,0.106,0.159,0.199,0.469,0.469,0.097
ki_mycobacteriumtuberculosis_23dihydroxybenzoateampligase,78,0.267,0.287,0.101,0.599,0.607,0.061
ki_mycobacteriumtuberculosis_enoylacpreductaseinha,20,-0.246,-0.040,0.715,0.358,0.369,0.168
ki_oryctolaguscuniculus_adenosinereceptora1a1,21,-0.221,-0.133,0.285,0.031,0.016,0.158
ki_oryctolaguscuniculus_cholinergicmuscarinic,17,-0.121,-0.014,0.382,0.291,0.284,0.165
ki_plasmodiumfalciparum_dutppyrophosphatase,88,0.291,0.344,0.179,0.659,0.685,0.084
ki_plasmodiumfalciparum_plasmepsinii,283,0.163,0.183,0.105,0.525,0.543,0.068
ki_rattus_cholineacetyltransferase,13,-1.638,-0.207,2.660,-0.086,-0.078,0.338
ki_rattus_cholinergicnicotinicalpha2beta2,52,0.246,0.316,0.215,0.598,0.636,0.116
ki_rattus_cholinergicnicotinicalpha4beta2,20,0.334,0.317,0.201,0.785,0.786,0.067
ki_rattus_dopamine2like,52,-0.099,-0.070,0.160,0.209,0.238,0.171
ki_rattus_dopamined1b,19,0.216,0.304,0.320,0.610,0.636,0.121
ki_rattus_dopaminereceptor,194,-0.095,-0.024,0.190,0.211,0.220,0.095
ki_rattus_ednra,69,0.017,0.071,0.174,0.326,0.398,0.252
ki_rattus_gabareceptoralpha2beta2gamma2subunit,12,-0.067,0.057,0.406,0.335,0.368,0.278
ki_rattus_gabareceptoralpha5beta3gamma2subunit,13,-0.044,0.060,0.369,0.410,0.471,0.235
ki_rattus_gastrinreleasingpeptide,23,-0.145,-0.076,0.249,0.054,0.057,0.141
ki_rattus_glutamatenmdamk801,49,-0.040,-0.016,0.174,0.274,0.299,0.142
ki_rattus_gpr24,30,-0.187,-0.123,0.198,0.066,0.070,0.167
ki_rattus_gria3,38,-0.155,-0.069,0.227,0.127,0.141,0.156
ki_rattus_histamineh1receptor,173,0.193,0.220,0.093,0.499,0.509,0.066
ki_rattus_hrh3,119,0.002,0.038,0.129,0.281,0.293,0.115
ki_rattus_htr1d,12,-0.275,-0.070,0.700,0.183,0.247,0.279
ki_rattus_htr2a,314,0.020,0.047,0.131,0.348,0.380,0.124
ki_rattus_imidazolinei1,33,0.133,0.161,0.170,0.469,0.475,0.121
ki_rattus_npff2,14,-0.776,-0.542,0.646,-0.411,-0.324,0.272
ki_rattus_serotonin3a5ht3a3b5ht3breceptor,530,-0.042,-0.020,0.098,0.180,0.190,0.090
ki_rattus_sstr3,15,-0.156,-0.007,0.384,0.402,0.425,0.191
ki_rattus_sstr4,39,-0.082,-0.046,0.161,0.235,0.254,0.120
ki_rattusnorvegicus_11betahydroxysteroiddehydrogenase111betahsd1,17,0.068,0.177,0.270,0.474,0.512,0.155
ki_rattusnorvegicus_adenosinereceptorsa2aa2a,1779,0.036,0.087,0.136,0.385,0.413,0.105
ki_rattusnorvegicus_adenylatekinase1,17,-0.202,-0.106,0.289,0.143,0.183,0.220
ki_rattusnorvegicus_adrenergicreceptoralpha,100,0.163,0.189,0.152,0.574,0.596,0.106
ki_rattusnorvegicus_adrenergicreceptorbeta,141,0.074,0.104,0.183,0.489,0.537,0.143
ki_rattusnorvegicus_androgenreceptor,103,-0.107,-0.039,0.214,0.189,0.211,0.151
ki_rattusnorvegicus_angiotensinconvertingenzyme,48,0.211,0.254,0.157,0.650,0.644,0.074
ki_rattusnorvegicus_caseinkinaseii,13,0.355,0.418,0.300,0.735,0.768,0.134
ki_rattusnorvegicus_cav13cavbeta3cavalpha2deltacomplex,11,-0.220,-0.079,0.462,0.231,0.244,0.231
ki_rattusnorvegicus_d2dopaminereceptor,2731,-0.090,-0.059,0.123,0.095,0.102,0.067
ki_rattusnorvegicus_deoxyribonucleoside539monophosphatenglycosidasercl,22,0.396,0.419,0.138,0.738,0.724,0.082
ki_rattusnorvegicus_dopaminetransporterdat,2076,0.021,0.037,0.087,0.299,0.313,0.089
ki_rattusnorvegicus_freefattyacidreceptor1,43,0.152,0.186,0.118,0.544,0.564,0.121
ki_rattusnorvegicus_glutamatenmdareceptorsubunitepsilon2zeta1,22,0.002,0.032,0.139,0.296,0.307,0.159
ki_rattusnorvegicus_histamineh3receptor,1537,-0.039,-0.000,0.121,0.176,0.179,0.080
ki_rattusnorvegicus_histamineh4receptor,25,0.407,0.424,0.157,0.716,0.733,0.088
ki_rattusnorvegicus_metabotropicglutamatereceptor,237,0.103,0.123,0.157,0.420,0.461,0.155
ki_rattusnorvegicus_neuronalacetylcholinereceptorproteinalpha4beta4subunit,27,0.651,0.664,0.085,0.875,0.883,0.038
ki_rattusnorvegicus_neurotensinreceptor1,21,-0.152,-0.036,0.353,0.283,0.354,0.347
ki_rattusnorvegicus_oligopeptidetransporterkidneyisoform,15,0.133,0.213,0.380,0.580,0.610,0.130
ki_rattusnorvegicus_plasminogenactivatorurokinase,20,-0.166,-0.080,0.243,0.156,0.167,0.160
ki_rattusnorvegicus_serotonintransportersert,2672,-0.050,-0.024,0.120,0.182,0.188,0.076
ki_rattusnorvegicus_synapticvesicularaminetransporter,203,0.137,0.163,0.100,0.440,0.462,0.082
ki_rattusnorvegicus_thrombin,30,0.162,0.201,0.183,0.649,0.664,0.087
ki_rattusnorvegicus_traceamineassociatedreceptor1taar1,316,0.036,0.047,0.089,0.310,0.331,0.086
ki_rattusnorvegicus_tripeptidylaminopeptidase,65,0.307,0.326,0.115,0.625,0.643,0.076
ki_rattusnorvegicus_vanilloidreceptor,641,0.195,0.243,0.122,0.521,0.562,0.153
ki_spiroplasmaspstrainmq1_cpgdnamethylase,20,-0.097,-0.002,0.315,0.355,0.386,0.215
ki_staphylococcusaureus_dihydrofolatereductasedhfr,99,0.146,0.239,0.262,0.647,0.669,0.109
ki_stenotrophomonasmaltophilia_betalactamasel1,35,0.431,0.435,0.100,0.722,0.732,0.051
ki_stylophorapistillata_carbonicanhydrase,36,0.701,0.717,0.099,0.900,0.903,0.019
ki_susscrofa_adam17,11,0.253,0.368,0.664,0.751,0.784,0.164
ki_susscrofa_adra1a,20,-0.092,-0.028,0.277,0.304,0.339,0.244
ki_susscrofa_calpainsmallsubunit1,13,0.127,0.189,0.266,0.617,0.652,0.178
ki_susscrofa_dipeptidylpeptidaseiv,18,-0.225,-0.139,0.293,0.052,0.046,0.196
ki_susscrofa_dopamined1receptor,286,-0.056,0.028,0.236,0.294,0.344,0.131
ki_susscrofa_trypsin,19,0.169,0.271,0.306,0.605,0.618,0.108
ki_toxoplasmagondii_adenosinekinase,38,-0.258,-0.156,0.333,-0.045,-0.023,0.100
ki_trypanosomacruzi_cruzipain,106,0.354,0.362,0.076,0.668,0.668,0.048
ki_trypanosomacruzi_trypanothionereductase,124,0.002,0.044,0.181,0.345,0.375,0.135
